"SUID","interaction","MI","name","pvalue","selected","shared interaction","shared name"
"7888","interacts with","0.2909521685208157","CXCL9 (interacts with) SLAMF1","6.052689173845494E-4","false","interacts with","CXCL9 (interacts with) SLAMF1"
"7889","interacts with","0.5503239965395182","CXCL9 (interacts with) CXCL10","0.0","false","interacts with","CXCL9 (interacts with) CXCL10"
"7890","interacts with","0.4679013104933894","CXCL9 (interacts with) CXCL11","0.0","false","interacts with","CXCL9 (interacts with) CXCL11"
"7891","interacts with","0.3069894017199729","CXCL9 (interacts with) IL12B","0.004285196681163228","false","interacts with","CXCL9 (interacts with) IL12B"
"7892","interacts with","0.27458885940535055","CXCL9 (interacts with) CCL3","0.0","false","interacts with","CXCL9 (interacts with) CCL3"
"7893","interacts with","0.27718814412128767","CXCL9 (interacts with) CCL8","0.0","false","interacts with","CXCL9 (interacts with) CCL8"
"7894","interacts with","0.266981030431715","CXCL9 (interacts with) CCL7","1.0023796854330413E-5","false","interacts with","CXCL9 (interacts with) CCL7"
"7895","interacts with","0.24980564308480355","CXCL9 (interacts with) CCL23","0.0283586604778856","false","interacts with","CXCL9 (interacts with) CCL23"
"7896","interacts with","0.46815505087779896","SERPINF2 (interacts with) VTN","0.0","false","interacts with","SERPINF2 (interacts with) VTN"
"7897","interacts with","0.44848666954160116","SERPINF2 (interacts with) PLG","1.3609158244776154E-10","false","interacts with","SERPINF2 (interacts with) PLG"
"7898","interacts with","0.4976821416968938","SERPINF2 (interacts with) THRB","0.0","false","interacts with","SERPINF2 (interacts with) THRB"
"7899","interacts with","0.4341473514646374","SERPINF2 (interacts with) KLKB1","0.0283586604778856","false","interacts with","SERPINF2 (interacts with) KLKB1"
"7900","interacts with","0.3173810943293444","SERPINF2 (interacts with) APOC1","0.0283586604778856","false","interacts with","SERPINF2 (interacts with) APOC1"
"7901","interacts with","0.14426959204739928","SERPINF2 (interacts with) CHI3L1","0.004285196681163228","false","interacts with","SERPINF2 (interacts with) CHI3L1"
"7902","interacts with","0.4145994698702699","SERPINF2 (interacts with) C6","1.1835311908292567E-6","false","interacts with","SERPINF2 (interacts with) C6"
"7903","interacts with","0.5251443544381899","SERPINF2 (interacts with) ITIH1","0.0","false","interacts with","SERPINF2 (interacts with) ITIH1"
"7904","interacts with","0.41663512271459135","SERPINF2 (interacts with) AGT","8.024779115700653E-5","false","interacts with","SERPINF2 (interacts with) AGT"
"7905","interacts with","0.43495639174230044","SERPINF2 (interacts with) C8A","0.0283586604778856","false","interacts with","SERPINF2 (interacts with) C8A"
"7906","interacts with","0.4710371921404755","SERPINF2 (interacts with) ERVMER34-1","0.0","false","interacts with","SERPINF2 (interacts with) ERVMER34-1"
"7907","interacts with","0.2591191533844887","PLAUR (interacts with) CXCL10","1.3248157415546302E-7","false","interacts with","PLAUR (interacts with) CXCL10"
"7908","interacts with","0.3363492619187085","PLAUR (interacts with) TGFA","0.0","false","interacts with","PLAUR (interacts with) TGFA"
"7909","interacts with","0.2802464996589116","PLAUR (interacts with) CCL13","8.024779115700653E-5","false","interacts with","PLAUR (interacts with) CCL13"
"7910","interacts with","0.273850352263563","PLAUR (interacts with) CCL11","0.0","false","interacts with","PLAUR (interacts with) CCL11"
"7911","interacts with","0.3292241489133779","PLAUR (interacts with) GDNF","0.0","false","interacts with","PLAUR (interacts with) GDNF"
"7912","interacts with","0.2810965974121789","PLAUR (interacts with) CD244","6.052689173845494E-4","false","interacts with","PLAUR (interacts with) CD244"
"7913","interacts with","0.3172568472222643","PLAUR (interacts with) TNFRSF9","0.0283586604778856","false","interacts with","PLAUR (interacts with) TNFRSF9"
"7914","interacts with","0.3078829891347049","PLAUR (interacts with) CD6","0.0","false","interacts with","PLAUR (interacts with) CD6"
"7915","interacts with","0.3156877824697477","PLAUR (interacts with) ADA","0.0","false","interacts with","PLAUR (interacts with) ADA"
"7916","interacts with","0.28039520789439043","PLAUR (interacts with) CDCP1","0.0","false","interacts with","PLAUR (interacts with) CDCP1"
"7917","interacts with","0.3425156732880744","PLAUR (interacts with) IL10RB","0.0","false","interacts with","PLAUR (interacts with) IL10RB"
"7918","interacts with","0.2631463868750593","PLAUR (interacts with) TGFB1","0.004285196681163228","false","interacts with","PLAUR (interacts with) TGFB1"
"7919","interacts with","0.29886298191575034","PLAUR (interacts with) SLAMF1","1.432542973134332E-11","false","interacts with","PLAUR (interacts with) SLAMF1"
"7920","interacts with","0.33237861741489294","PLAUR (interacts with) LIFR","1.3609158244776154E-10","false","interacts with","PLAUR (interacts with) LIFR"
"7921","interacts with","0.28814648307702045","PLAUR (interacts with) TNFSF10","0.0","false","interacts with","PLAUR (interacts with) TNFSF10"
"7922","interacts with","0.3417221922019143","PLAUR (interacts with) TNFSF12","0.0","false","interacts with","PLAUR (interacts with) TNFSF12"
"7923","interacts with","0.27261462210558096","PLAUR (interacts with) CCL4L1","0.004285196681163228","false","interacts with","PLAUR (interacts with) CCL4L1"
"7924","interacts with","0.29309792927604866","PLAUR (interacts with) FLT3LG","0.0","false","interacts with","PLAUR (interacts with) FLT3LG"
"7925","interacts with","0.2819193178926882","FLT3LG (interacts with) ADA","0.0","false","interacts with","FLT3LG (interacts with) ADA"
"7926","interacts with","0.3043457176623496","FLT3LG (interacts with) IL10RB","0.0","false","interacts with","FLT3LG (interacts with) IL10RB"
"7927","interacts with","0.24106329733966805","FLT3LG (interacts with) NTF3","1.432542973134332E-11","false","interacts with","FLT3LG (interacts with) NTF3"
"7928","interacts with","0.27968165519755245","FLT3LG (interacts with) TNFSF12","1.4096222855641827E-8","false","interacts with","FLT3LG (interacts with) TNFSF12"
"7929","interacts with","0.25567220458750217","FLT3LG (interacts with) CCL25","8.024779115700653E-5","false","interacts with","FLT3LG (interacts with) CCL25"
"7930","interacts with","0.27241354099249054","FLT3LG (interacts with) DNER","1.3248157415546302E-7","false","interacts with","FLT3LG (interacts with) DNER"
"7931","interacts with","0.2927701863568899","FLT3LG (interacts with) PLAUR","0.0","false","interacts with","FLT3LG (interacts with) PLAUR"
"7932","interacts with","0.17106645301549359","CLEC3B (interacts with) CCL7","6.052689173845494E-4","false","interacts with","CLEC3B (interacts with) CCL7"
"7933","interacts with","0.3882375816873248","CLEC3B (interacts with) GPX3","0.0","false","interacts with","CLEC3B (interacts with) GPX3"
"7934","interacts with","0.4197159864852207","CLEC3B (interacts with) GSN","0.0","false","interacts with","CLEC3B (interacts with) GSN"
"7935","interacts with","0.41065646300034675","CLEC3B (interacts with) CLU","0.0","false","interacts with","CLEC3B (interacts with) CLU"
"7936","interacts with","0.4434046349926735","CLEC3B (interacts with) ALB","0.0","false","interacts with","CLEC3B (interacts with) ALB"
"7937","interacts with","0.33188804238757325","CLEC3B (interacts with) APOA2","8.024779115700653E-5","false","interacts with","CLEC3B (interacts with) APOA2"
"7938","interacts with","0.3355786285384625","CLEC3B (interacts with) APOA4","6.052689173845494E-4","false","interacts with","CLEC3B (interacts with) APOA4"
"7939","interacts with","0.3845550338650847","CLEC3B (interacts with) APOA1","0.0","false","interacts with","CLEC3B (interacts with) APOA1"
"7940","interacts with","0.36961612632896135","CLEC3B (interacts with) F13A1","0.0","false","interacts with","CLEC3B (interacts with) F13A1"
"7941","interacts with","0.4058740327785074","CLEC3B (interacts with) GC","0.0","false","interacts with","CLEC3B (interacts with) GC"
"7942","interacts with","0.33452722187226386","CLEC3B (interacts with) SERPINA3","8.024779115700653E-5","false","interacts with","CLEC3B (interacts with) SERPINA3"
"7943","interacts with","0.4022504649480222","CLEC3B (interacts with) APOH","1.1835311908292567E-6","false","interacts with","CLEC3B (interacts with) APOH"
"7944","interacts with","0.41751985810012143","LRG1 (interacts with) A1BG","1.1835311908292567E-6","false","interacts with","LRG1 (interacts with) A1BG"
"7945","interacts with","0.40308038014838377","LRG1 (interacts with) SERPINA1","1.0023796854330413E-5","false","interacts with","LRG1 (interacts with) SERPINA1"
"7946","interacts with","0.5884893585855221","LRG1 (interacts with) SERPINA3","0.0","false","interacts with","LRG1 (interacts with) SERPINA3"
"7947","interacts with","0.6384242123487649","LRG1 (interacts with) PSPHP1","0.0","false","interacts with","LRG1 (interacts with) PSPHP1"
"7948","interacts with","0.180481920137772","LRG1 (interacts with) GH1","0.0","false","interacts with","LRG1 (interacts with) GH1"
"7949","interacts with","0.2198862791634888","LRG1 (interacts with) CSF1","0.0","false","interacts with","LRG1 (interacts with) CSF1"
"7950","interacts with","0.3253127602690908","LRG1 (interacts with) TTR","1.3248157415546302E-7","false","interacts with","LRG1 (interacts with) TTR"
"7951","interacts with","0.3295801548560735","LRG1 (interacts with) APOA2","0.0","false","interacts with","LRG1 (interacts with) APOA2"
"7952","interacts with","0.21648920175003203","LRG1 (interacts with) PRAP1","1.432542973134332E-11","false","interacts with","LRG1 (interacts with) PRAP1"
"7953","interacts with","0.431340592614584","LRG1 (interacts with) C6","6.052689173845494E-4","false","interacts with","LRG1 (interacts with) C6"
"7954","interacts with","0.4902802968407081","SERPIND1 (interacts with) C4BPA","1.1835311908292567E-6","false","interacts with","SERPIND1 (interacts with) C4BPA"
"7955","interacts with","0.5062236374316831","SERPIND1 (interacts with) CFI","0.0","false","interacts with","SERPIND1 (interacts with) CFI"
"7956","interacts with","0.4877920720611507","SERPIND1 (interacts with) CFH","0.0","false","interacts with","SERPIND1 (interacts with) CFH"
"7957","interacts with","0.48500156180903764","SERPIND1 (interacts with) PLG","0.0","false","interacts with","SERPIND1 (interacts with) PLG"
"7958","interacts with","0.5193088236066457","SERPIND1 (interacts with) VTN","0.0","false","interacts with","SERPIND1 (interacts with) VTN"
"7959","interacts with","0.47474015929714536","SERPIND1 (interacts with) ITIH1","0.0","false","interacts with","SERPIND1 (interacts with) ITIH1"
"7960","interacts with","0.47798731993864496","SERPIND1 (interacts with) THRB","1.3248157415546302E-7","false","interacts with","SERPIND1 (interacts with) THRB"
"7961","interacts with","0.4401406669899617","SERPIND1 (interacts with) KNG1","0.0283586604778856","false","interacts with","SERPIND1 (interacts with) KNG1"
"7962","interacts with","0.7009075190643196","SERPIND1 (interacts with) MRS2","0.0","false","interacts with","SERPIND1 (interacts with) MRS2"
"7963","interacts with","0.1606114575736699","SERPIND1 (interacts with) PAPPA","1.3609158244776154E-10","false","interacts with","SERPIND1 (interacts with) PAPPA"
"7964","interacts with","0.4984865591073698","SERPIND1 (interacts with) C5","1.432542973134332E-11","false","interacts with","SERPIND1 (interacts with) C5"
"7965","interacts with","0.471513023358091","SERPIND1 (interacts with) ERVMER34-1","0.004285196681163228","false","interacts with","SERPIND1 (interacts with) ERVMER34-1"
"7966","interacts with","0.4144390203320982","SERPIND1 (interacts with) APOL1","0.0","false","interacts with","SERPIND1 (interacts with) APOL1"
"7967","interacts with","0.5251398949718004","THRB (interacts with) ERVMER34-1","0.0","false","interacts with","THRB (interacts with) ERVMER34-1"
"7968","interacts with","0.3718206415837401","THRB (interacts with) FCN3","1.1835311908292567E-6","false","interacts with","THRB (interacts with) FCN3"
"7969","interacts with","0.44242662147716916","THRB (interacts with) C6","6.052689173845494E-4","false","interacts with","THRB (interacts with) C6"
"7970","interacts with","0.45591774898935866","THRB (interacts with) ITIH4","1.1835311908292567E-6","false","interacts with","THRB (interacts with) ITIH4"
"7971","interacts with","0.5195209482106915","THRB (interacts with) ITIH1","0.0","false","interacts with","THRB (interacts with) ITIH1"
"7972","interacts with","0.48465425810750157","THRB (interacts with) ITIH2","0.0","false","interacts with","THRB (interacts with) ITIH2"
"7973","interacts with","0.40371330290804347","THRB (interacts with) APOE","8.024779115700653E-5","false","interacts with","THRB (interacts with) APOE"
"7974","interacts with","0.4461703470761019","THRB (interacts with) VTN","0.004285196681163228","false","interacts with","THRB (interacts with) VTN"
"7975","interacts with","0.5066894621194858","THRB (interacts with) AMBP","1.432542973134332E-9","false","interacts with","THRB (interacts with) AMBP"
"7976","interacts with","0.4400008683551698","THRB (interacts with) CPN2","8.024779115700653E-5","false","interacts with","THRB (interacts with) CPN2"
"7977","interacts with","0.4312698585883311","THRB (interacts with) ORM2","0.0","false","interacts with","THRB (interacts with) ORM2"
"7978","interacts with","0.4565147909899032","THRB (interacts with) PLG","1.432542973134332E-9","false","interacts with","THRB (interacts with) PLG"
"7979","interacts with","0.5300703147185694","THRB (interacts with) C4BPA","0.0","false","interacts with","THRB (interacts with) C4BPA"
"7980","interacts with","0.4360837325522571","THRB (interacts with) C1R","6.052689173845494E-4","false","interacts with","THRB (interacts with) C1R"
"7981","interacts with","0.5175151482426262","THRB (interacts with) CLU","1.1835311908292567E-6","false","interacts with","THRB (interacts with) CLU"
